"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
3.195181183E0,1.800000109E-2,8.805000782E-2,9.715950012E0
3.197169491E0,2.205000073E-2,9.300000221E-2,9.727950096E0
3.199158107E0,1.305000018E-2,9.795000404E-2,9.745050430E0
3.201146495E0,3.195000067E-2,1.170000061E-1,9.724050522E0
3.203135034E0,4.905000329E-2,9.000000358E-2,9.726000786E0
3.205123418E0,1.995000057E-2,1.069500074E-1,9.730950356E0
3.207111957E0,4.200000316E-2,1.219500080E-1,9.742950439E0
3.209100341E0,3.000000119E-2,1.290000081E-1,9.745050430E0
3.211088880E0,3.900000080E-2,1.170000061E-1,9.739950180E0
3.213077236E0,5.595000088E-2,1.189500093E-1,9.747000694E0
3.215065544E0,5.400000140E-2,1.290000081E-1,9.739950180E0
3.217054083E0,5.400000140E-2,1.309500039E-1,9.739950180E0
3.219042467E0,4.200000316E-2,1.380000114E-1,9.733050346E0
3.221031083E0,4.200000316E-2,1.290000081E-1,9.739950180E0
3.223019640E0,5.100000277E-2,1.140000075E-1,9.751950264E0
3.225007948E0,4.605000094E-2,1.140000075E-1,9.745050430E0
3.227002145E0,5.100000277E-2,1.189500093E-1,9.738000870E0
3.228996332E0,3.900000080E-2,1.069500074E-1,9.751950264E0
3.230973255E0,3.900000080E-2,1.260000020E-1,9.751950264E0
3.232961794E0,2.700000070E-2,1.050000042E-1,9.733050346E0
3.234950122E0,3.000000119E-2,1.099500060E-1,9.745050430E0
3.236938737E0,3.405000269E-2,1.069500074E-1,9.724050522E0
3.238927045E0,2.700000070E-2,1.020000055E-1,9.718950272E0
3.240915429E0,6.000000052E-3,9.000000358E-2,9.721050262E0
3.242903968E0,7.950000465E-3,9.495000541E-2,9.706950188E0
3.244892583E0,1.500000060E-2,9.300000221E-2,9.702000618E0
3.246880910E0,1.800000109E-2,8.805000782E-2,9.703950882E0
3.248869295E0,1.050000079E-3,6.405000389E-2,9.712050438E0
3.250857910E0,-3.000000026E-3,7.395000011E-2,9.702000618E0
3.252846218E0,-3.000000026E-3,8.295000345E-2,9.706950188E0
3.254834756E0,7.950000465E-3,7.605000585E-2,9.702000618E0
3.256823141E0,1.050000079E-3,6.195000187E-2,9.709050179E0
3.258811674E0,-1.005000062E-2,5.205000192E-2,9.718950272E0
3.260800059E0,-4.950000439E-3,4.695000127E-2,9.715950012E0
3.262788597E0,-1.500000060E-2,5.205000192E-2,9.714000702E0
3.264776982E0,-2.895000204E-2,5.205000192E-2,9.727950096E0
3.266765290E0,0.000000000E0,4.305000231E-2,9.739950180E0
3.268753905E0,-1.005000062E-2,4.995000362E-2,9.745050430E0
3.270742203E0,-1.500000060E-2,4.995000362E-2,9.724050522E0
3.272730741E0,-1.500000060E-2,4.500000179E-2,9.738000870E0
3.274719357E0,-3.000000026E-3,3.795000166E-2,9.733050346E0
3.276707664E0,-1.005000062E-2,3.495000303E-2,9.733050346E0
3.278696049E0,0.000000000E0,4.305000231E-2,9.739950180E0
3.280684587E0,-3.000000026E-3,4.005000368E-2,9.747000694E0
3.282672992E0,6.000000052E-3,3.795000166E-2,9.727950096E0
3.284661530E0,-3.000000026E-3,5.205000192E-2,9.730950356E0
3.286649838E0,1.305000018E-2,3.795000166E-2,9.738000870E0
3.288638453E0,6.000000052E-3,4.500000179E-2,9.721050262E0
3.290626838E0,7.950000465E-3,4.995000362E-2,9.733050346E0
3.292615146E0,1.050000079E-3,5.400000140E-2,9.730950356E0
3.294603708E0,-1.005000062E-2,4.500000179E-2,9.726000786E0
3.296592324E0,-4.950000439E-3,5.700000376E-2,9.739950180E0
3.298580708E0,6.000000052E-3,6.195000187E-2,9.718950272E0
3.300569016E0,-4.950000439E-3,6.195000187E-2,9.706950188E0
3.302557631E0,3.000000026E-3,7.800000161E-2,9.715950012E0
3.304545939E0,3.000000026E-3,7.800000161E-2,9.712050438E0
3.306534473E0,6.000000052E-3,7.800000161E-2,9.709050179E0
3.308522857E0,7.950000465E-3,9.300000221E-2,9.714000702E0
3.310511396E0,1.995000057E-2,1.099500060E-1,9.706950188E0
3.312499780E0,7.950000465E-3,9.300000221E-2,9.718950272E0
3.314488319E0,6.000000052E-3,1.000500023E-1,9.736050606E0
3.316476703E0,1.005000062E-2,1.050000042E-1,9.747000694E0
3.318465011E0,2.700000070E-2,1.170000061E-1,9.742950439E0
3.320453626E0,2.205000073E-2,1.240500063E-1,9.736050606E0
3.322441934E0,3.900000080E-2,1.240500063E-1,9.726000786E0
3.324430473E0,3.900000080E-2,1.309500039E-1,9.724050522E0
3.326419088E0,2.700000070E-2,1.189500093E-1,9.745050430E0
3.328407396E0,2.205000073E-2,1.260000020E-1,9.738000870E0
3.330395765E0,2.205000073E-2,1.189500093E-1,9.739950180E0
3.332384304E0,3.405000269E-2,1.219500080E-1,9.724050522E0
3.334372688E0,3.705000132E-2,1.360500008E-1,9.715950012E0
3.336361227E0,3.195000067E-2,1.330500096E-1,9.733050346E0
3.338349611E0,4.395000264E-2,1.170000061E-1,9.721050262E0
3.340338150E0,1.800000109E-2,1.260000020E-1,9.715950012E0
3.342326521E0,3.900000080E-2,1.099500060E-1,9.733050346E0
3.344315059E0,4.905000329E-2,1.120500043E-1,9.739950180E0
3.346303444E0,3.705000132E-2,1.069500074E-1,9.724050522E0
3.348291982E0,6.105000153E-2,9.495000541E-2,9.733050346E0
3.350280367E0,5.100000277E-2,1.000500023E-1,9.739950180E0
3.352268674E0,4.605000094E-2,9.300000221E-2,9.742950439E0
3.354257299E0,4.905000329E-2,7.605000585E-2,9.724050522E0
3.356245837E0,4.200000316E-2,9.495000541E-2,9.730950356E0
3.358234222E0,4.605000094E-2,7.095000148E-2,9.730950356E0
3.360222530E0,3.195000067E-2,7.605000585E-2,9.703950882E0
3.362210837E0,3.900000080E-2,6.900000572E-2,9.690000534E0
3.364199444E0,4.200000316E-2,6.405000389E-2,9.694950104E0
3.366187982E0,3.705000132E-2,7.095000148E-2,9.690000534E0
3.368176367E0,4.200000316E-2,5.700000376E-2,9.709050179E0
3.370164905E0,3.705000132E-2,6.195000187E-2,9.726000786E0
3.372153290E0,3.000000119E-2,6.405000389E-2,9.726000786E0
3.374141828E0,3.000000119E-2,6.900000572E-2,9.742950439E0
3.376130112E0,7.950000465E-3,6.599999964E-2,9.751950264E0
3.378118727E0,1.500000060E-2,6.405000389E-2,9.751950264E0
3.380107035E0,-3.000000026E-3,6.195000187E-2,9.763950348E0
3.382095420E0,1.500000060E-2,5.700000376E-2,9.747000694E0
3.384083958E0,-7.950000465E-3,6.599999964E-2,9.745050430E0
3.386072574E0,-3.000000026E-3,6.195000187E-2,9.739950180E0
3.388060890E0,-1.005000062E-2,6.405000389E-2,9.727950096E0
3.390049275E0,0.000000000E0,5.895000324E-2,9.726000786E0
3.392037813E0,-1.005000062E-2,5.400000140E-2,9.712050438E0
3.394026198E0,-1.200000010E-2,6.599999964E-2,9.721050262E0
3.396014736E0,-2.400000021E-2,4.995000362E-2,9.714000702E0
3.398003121E0,-3.405000269E-2,5.700000376E-2,9.712050438E0
3.399991689E0,-2.400000021E-2,5.895000324E-2,9.709050179E0
3.401980073E0,-2.700000070E-2,6.900000572E-2,9.736050606E0
3.403968381E0,-1.695000008E-2,4.695000127E-2,9.745050430E0
3.405956996E0,0.000000000E0,6.900000572E-2,9.754950523E0
3.407945304E0,-1.695000008E-2,5.700000376E-2,9.747000694E0
3.409933919E0,1.050000079E-3,6.405000389E-2,9.750000000E0
3.411922217E0,6.000000052E-3,6.900000572E-2,9.745050430E0
3.413910755E0,0.000000000E0,6.900000572E-2,9.762000084E0
3.415899140E0,-1.200000010E-2,8.100000024E-2,9.738000870E0
3.417887679E0,1.800000109E-2,9.795000404E-2,9.742950439E0
3.419876063E0,2.700000070E-2,8.595000207E-2,9.757050514E0
3.421864593E0,1.305000018E-2,7.605000585E-2,9.733050346E0
3.423852977E0,1.800000109E-2,9.795000404E-2,9.738000870E0
3.425847251E0,3.000000119E-2,1.050000042E-1,9.730950356E0
3.427841516E0,2.700000070E-2,1.069500074E-1,9.706950188E0
3.429337516E0,3.000000119E-2,1.140000075E-1,9.727950096E0
3.431806747E0,3.405000269E-2,1.069500074E-1,9.730950356E0
3.433795136E0,3.405000269E-2,1.020000055E-1,9.736050606E0
3.435783675E0,2.505000122E-2,8.295000345E-2,9.750000000E0
3.437772290E0,4.605000094E-2,9.795000404E-2,9.736050606E0
3.439760675E0,3.195000067E-2,1.069500074E-1,9.754950523E0
3.441748982E0,3.900000080E-2,1.140000075E-1,9.747000694E0
3.443737521E0,3.000000119E-2,1.120500043E-1,9.714000702E0
3.445725905E0,2.505000122E-2,1.120500043E-1,9.726000786E0
3.447714444E0,3.705000132E-2,1.000500023E-1,9.718950272E0
3.449702828E0,1.305000018E-2,1.000500023E-1,9.691950798E0
3.451691136E0,2.505000122E-2,1.189500093E-1,9.678000450E0
3.453679752E0,1.800000109E-2,9.300000221E-2,9.694950104E0
3.455668290E0,3.195000067E-2,1.140000075E-1,9.706950188E0
3.457656593E0,1.800000109E-2,1.069500074E-1,9.691950798E0
3.459644977E0,1.995000057E-2,1.050000042E-1,9.691950798E0
3.461633593E0,1.005000062E-2,9.495000541E-2,9.714000702E0
3.463621900E0,-1.995000057E-2,1.069500074E-1,9.745050430E0
3.465610439E0,-3.000000026E-3,9.795000404E-2,9.745050430E0
3.467599054E0,7.950000465E-3,1.140000075E-1,9.754950523E0
3.469587367E0,0.000000000E0,8.295000345E-2,9.739950180E0
3.471575752E0,1.005000062E-2,9.000000358E-2,9.774000168E0
3.473564290E0,-4.950000439E-3,6.900000572E-2,9.762000084E0
3.475552675E0,0.000000000E0,8.100000024E-2,9.742950439E0
3.477541213E0,7.950000465E-3,7.395000011E-2,9.745050430E0
3.479529598E0,-3.000000026E-3,7.800000161E-2,9.742950439E0
3.481518116E0,1.005000062E-2,5.700000376E-2,9.712050438E0
3.483506501E0,3.000000026E-3,8.100000024E-2,9.715950012E0
3.485494809E0,1.050000079E-3,7.395000011E-2,9.721050262E0
3.487483347E0,2.700000070E-2,8.295000345E-2,9.709050179E0
3.489471962E0,1.305000018E-2,6.405000389E-2,9.733050346E0
3.491460347E0,1.005000062E-2,5.400000140E-2,9.733050346E0
3.493448670E0,6.000000052E-3,6.599999964E-2,9.730950356E0
3.495437208E0,1.500000060E-2,5.895000324E-2,9.727950096E0
3.497425593E0,1.305000018E-2,5.895000324E-2,9.736050606E0
3.499414131E0,1.005000062E-2,5.205000192E-2,9.733050346E0
3.501402516E0,1.305000018E-2,5.400000140E-2,9.736050606E0
3.503390824E0,7.950000465E-3,6.195000187E-2,9.733050346E0
3.505379424E0,2.505000122E-2,7.800000161E-2,9.727950096E0
3.507367962E0,1.005000062E-2,6.599999964E-2,9.739950180E0
3.509356347E0,1.500000060E-2,6.599999964E-2,9.715950012E0
3.511344886E0,1.995000057E-2,9.495000541E-2,9.727950096E0
3.513333270E0,6.000000052E-3,7.800000161E-2,9.718950272E0
3.515321578E0,1.995000057E-2,8.100000024E-2,9.721050262E0
3.517310097E0,3.705000132E-2,9.795000404E-2,9.724050522E0
3.519298713E0,3.000000119E-2,9.300000221E-2,9.721050262E0
3.521287097E0,7.950000465E-3,9.000000358E-2,9.738000870E0
3.523275405E0,3.000000119E-2,9.000000358E-2,9.742950439E0
3.525263944E0,1.995000057E-2,8.595000207E-2,9.750000000E0
3.527252328E0,3.195000067E-2,9.795000404E-2,9.763950348E0
3.529240867E0,1.305000018E-2,1.000500023E-1,9.747000694E0
3.531229251E0,1.305000018E-2,9.495000541E-2,9.745050430E0
3.533217790E0,7.950000465E-3,9.300000221E-2,9.762000084E0
3.535206174E0,1.050000079E-3,9.795000404E-2,9.733050346E0
3.537194713E0,1.800000109E-2,9.495000541E-2,9.733050346E0
3.539183097E0,1.500000060E-2,7.800000161E-2,9.714000702E0
3.541171395E0,6.000000052E-3,8.100000024E-2,9.721050262E0
3.543160010E0,2.505000122E-2,1.020000055E-1,9.736050606E0
3.545148318E0,1.800000109E-2,8.100000024E-2,9.733050346E0
3.547136857E0,1.500000060E-2,7.605000585E-2,9.742950439E0
3.549125241E0,1.005000062E-2,9.000000358E-2,9.726000786E0
3.551113857E0,2.700000070E-2,7.395000011E-2,9.703950882E0
3.553102150E0,3.000000119E-2,8.295000345E-2,9.724050522E0
3.555090458E0,2.205000073E-2,7.800000161E-2,9.726000786E0
3.557079073E0,2.505000122E-2,6.900000572E-2,9.706950188E0
3.559067612E0,3.000000119E-2,7.395000011E-2,9.718950272E0
3.561055997E0,2.205000073E-2,6.599999964E-2,9.712050438E0
3.563044525E0,3.195000067E-2,5.895000324E-2,9.709050179E0
3.565032910E0,2.205000073E-2,7.605000585E-2,9.718950272E0
3.567021448E0,3.405000269E-2,6.900000572E-2,9.706950188E0
3.569009756E0,1.005000062E-2,6.900000572E-2,9.703950882E0
3.570998140E0,1.995000057E-2,6.195000187E-2,9.718950272E0
3.572986756E0,1.995000057E-2,6.599999964E-2,9.739950180E0
3.574975068E0,2.505000122E-2,5.205000192E-2,9.736050606E0
3.576963607E0,3.000000119E-2,5.205000192E-2,9.754950523E0
3.578952222E0,3.705000132E-2,4.695000127E-2,9.736050606E0
3.580940607E0,2.505000122E-2,5.895000324E-2,9.771000862E0
3.582928915E0,3.195000067E-2,5.400000140E-2,9.747000694E0
3.584917453E0,1.800000109E-2,7.395000011E-2,9.750000000E0
3.586905819E0,3.405000269E-2,6.599999964E-2,9.757050514E0
3.588894357E0,1.800000109E-2,7.395000011E-2,9.738000870E0
3.590882742E0,3.000000026E-3,5.700000376E-2,9.747000694E0
3.592871050E0,1.305000018E-2,7.800000161E-2,9.730950356E0
3.594859665E0,1.995000057E-2,6.195000187E-2,9.718950272E0
3.596848203E0,7.950000465E-3,7.800000161E-2,9.727950096E0
3.598836487E0,3.000000026E-3,5.895000324E-2,9.724050522E0
3.600824872E0,-4.950000439E-3,8.295000345E-2,9.721050262E0
3.602813487E0,7.950000465E-3,6.195000187E-2,9.709050179E0
3.604801795E0,-3.000000026E-3,6.599999964E-2,9.709050179E0
3.606790333E0,1.050000079E-3,9.300000221E-2,9.712050438E0
3.608778718E0,-2.205000073E-2,8.805000782E-2,9.682950020E0
3.610767342E0,-4.950000439E-3,6.599999964E-2,9.706950188E0
3.612755650E0,1.050000079E-3,7.800000161E-2,9.703950882E0
3.614744188E0,-1.005000062E-2,8.805000782E-2,9.718950272E0
3.616732573E0,1.005000062E-2,1.020000055E-1,9.706950188E0
3.618721111E0,-3.000000026E-3,8.100000024E-2,9.714000702E0
3.620709496E0,1.050000079E-3,9.795000404E-2,9.736050606E0
3.622697997E0,-7.950000465E-3,1.000500023E-1,9.726000786E0
3.624686381E0,6.000000052E-3,9.795000404E-2,9.747000694E0
3.626680655E0,1.500000060E-2,1.069500074E-1,9.750000000E0
3.628674920E0,1.995000057E-2,1.020000055E-1,9.739950180E0
3.630651612E0,1.995000057E-2,1.000500023E-1,9.733050346E0
3.632640227E0,3.195000067E-2,8.805000782E-2,9.750000000E0
3.634628771E0,1.995000057E-2,1.050000042E-1,9.726000786E0
3.636617079E0,2.700000070E-2,9.300000221E-2,9.730950356E0
3.638605463E0,3.900000080E-2,9.300000221E-2,9.733050346E0
3.640594002E0,3.000000119E-2,1.020000055E-1,9.745050430E0
3.642582386E0,3.900000080E-2,1.050000042E-1,9.739950180E0
3.644570694E0,3.405000269E-2,9.795000404E-2,9.736050606E0
3.646559313E0,2.505000122E-2,6.900000572E-2,9.738000870E0
3.648547852E0,1.305000018E-2,9.300000221E-2,9.733050346E0
3.650536236E0,3.405000269E-2,7.395000011E-2,9.736050606E0
3.652524775E0,3.000000119E-2,8.100000024E-2,9.730950356E0
3.654513160E0,1.500000060E-2,6.599999964E-2,9.712050438E0
3.656501698E0,1.500000060E-2,8.295000345E-2,9.727950096E0
3.658490016E0,1.995000057E-2,6.599999964E-2,9.706950188E0
3.660478400E0,2.505000122E-2,7.095000148E-2,9.721050262E0
3.662467016E0,1.800000109E-2,7.800000161E-2,9.700050354E0
3.664455323E0,7.950000465E-3,7.395000011E-2,9.733050346E0
3.666443862E0,1.050000079E-3,6.900000572E-2,9.726000786E0
3.668432246E0,3.000000026E-3,6.599999964E-2,9.721050262E0
3.670420775E0,6.000000052E-3,8.100000024E-2,9.738000870E0
3.672409160E0,-4.950000439E-3,5.895000324E-2,9.750000000E0
3.674397698E0,0.000000000E0,6.195000187E-2,9.733050346E0
3.676386083E0,0.000000000E0,8.100000024E-2,9.736050606E0
3.678374621E0,-4.950000439E-3,7.395000011E-2,9.726000786E0
3.680363006E0,-1.200000010E-2,6.900000572E-2,9.739950180E0
3.682351313E0,-2.205000073E-2,8.295000345E-2,9.738000870E0
3.684339852E0,-1.500000060E-2,9.000000358E-2,9.742950439E0
3.686328467E0,-1.005000062E-2,8.595000207E-2,9.747000694E0
3.688316775E0,1.050000079E-3,7.605000585E-2,9.739950180E0
3.690305160E0,-4.950000439E-3,9.000000358E-2,9.733050346E0
3.692293775E0,7.950000465E-3,8.295000345E-2,9.747000694E0
3.694282083E0,1.050000079E-3,8.595000207E-2,9.727950096E0
3.696270621E0,-1.995000057E-2,7.605000585E-2,9.726000786E0
3.698259006E0,-1.200000010E-2,7.800000161E-2,9.724050522E0
3.700247544E0,1.050000079E-3,7.095000148E-2,9.727950096E0
3.702235929E0,-7.950000465E-3,8.295000345E-2,9.736050606E0
3.704224491E0,0.000000000E0,8.295000345E-2,9.733050346E0
3.706212876E0,6.000000052E-3,6.195000187E-2,9.706950188E0
3.708201414E0,7.950000465E-3,5.895000324E-2,9.733050346E0
3.710189799E0,1.005000062E-2,7.800000161E-2,9.742950439E0
3.712178107E0,0.000000000E0,5.205000192E-2,9.730950356E0
3.714166722E0,-7.950000465E-3,7.800000161E-2,9.694950104E0
3.716155285E0,1.800000109E-2,6.195000187E-2,9.702000618E0
3.718143592E0,1.005000062E-2,8.100000024E-2,9.700050354E0
3.720131977E0,1.305000018E-2,8.100000024E-2,9.724050522E0
3.722120515E0,1.305000018E-2,8.100000024E-2,9.739950180E0
3.724109131E0,2.505000122E-2,1.069500074E-1,9.714000702E0
3.726097438E0,1.500000060E-2,9.795000404E-2,9.718950272E0
3.728085823E0,1.305000018E-2,1.050000042E-1,9.747000694E0
3.730074362E0,1.005000062E-2,9.495000541E-2,9.738000870E0
3.732062746E0,2.505000122E-2,9.000000358E-2,9.754950523E0
3.734051285E0,2.205000073E-2,9.300000221E-2,9.738000870E0
3.736039669E0,2.505000122E-2,1.050000042E-1,9.738000870E0
3.738028208E0,7.950000465E-3,1.000500023E-1,9.745050430E0
3.740016515E0,3.000000119E-2,9.495000541E-2,9.721050262E0
3.742004900E0,2.700000070E-2,9.495000541E-2,9.736050606E0
3.743993515E0,2.205000073E-2,9.795000404E-2,9.736050606E0
3.745982054E0,3.405000269E-2,9.495000541E-2,9.736050606E0
3.747970438E0,1.500000060E-2,1.050000042E-1,9.730950356E0
3.749958746E0,1.500000060E-2,9.000000358E-2,9.739950180E0
3.751947362E0,6.000000052E-3,8.595000207E-2,9.714000702E0
3.753935669E0,2.700000070E-2,8.100000024E-2,9.715950012E0
3.755924208E0,1.305000018E-2,8.100000024E-2,9.721050262E0
3.757912592E0,1.500000060E-2,8.805000782E-2,9.730950356E0
3.759901131E0,1.305000018E-2,8.295000345E-2,9.727950096E0
3.761889486E0,6.000000052E-3,7.605000585E-2,9.730950356E0
3.763878025E0,2.205000073E-2,8.805000782E-2,9.721050262E0
3.765866410E0,2.205000073E-2,8.295000345E-2,9.712050438E0
3.767854948E0,3.000000119E-2,7.095000148E-2,9.697050095E0
3.769843256E0,1.800000109E-2,8.100000024E-2,9.702000618E0
3.771831640E0,3.405000269E-2,7.395000011E-2,9.721050262E0
3.773820184E0,2.505000122E-2,6.405000389E-2,9.697050095E0
3.775808799E0,1.305000018E-2,7.800000161E-2,9.715950012E0
3.777797107E0,2.205000073E-2,7.095000148E-2,9.703950882E0
3.779785491E0,3.405000269E-2,6.405000389E-2,9.757050514E0
3.781774107E0,3.900000080E-2,5.895000324E-2,9.742950439E0
3.783762415E0,1.305000018E-2,7.605000585E-2,9.751950264E0
3.785750982E0,4.200000316E-2,7.800000161E-2,9.742950439E0
3.787739367E0,3.405000269E-2,7.395000011E-2,9.754950523E0
3.789727905E0,5.595000088E-2,6.405000389E-2,9.751950264E0
3.791716290E0,4.200000316E-2,7.395000011E-2,9.759000778E0
3.793704828E0,3.900000080E-2,6.599999964E-2,9.738000870E0
3.795693213E0,2.205000073E-2,6.599999964E-2,9.747000694E0
3.797681741E0,3.195000067E-2,1.000500023E-1,9.762000084E0
3.799670126E0,3.195000067E-2,7.395000011E-2,9.742950439E0
3.801658434E0,3.000000119E-2,7.800000161E-2,9.726000786E0
3.803647049E0,1.800000109E-2,6.195000187E-2,9.733050346E0
3.805635587E0,1.500000060E-2,6.900000572E-2,9.691950798E0
3.807623895E0,2.700000070E-2,7.605000585E-2,9.715950012E0
3.809612304E0,1.995000057E-2,7.395000011E-2,9.724050522E0
3.811600842E0,1.305000018E-2,7.605000585E-2,9.712050438E0
3.813589227E0,1.050000079E-3,8.595000207E-2,9.712050438E0
3.815577765E0,-1.005000062E-2,7.800000161E-2,9.718950272E0
3.817566150E0,-7.950000465E-3,8.805000782E-2,9.709050179E0
3.819554688E0,3.000000026E-3,8.100000024E-2,9.736050606E0
3.821543073E0,-3.000000026E-3,9.300000221E-2,9.742950439E0
3.823531612E0,-3.000000026E-3,7.800000161E-2,9.727950096E0
3.825519996E0,0.000000000E0,5.700000376E-2,9.730950356E0
3.828787996E0,-1.005000062E-2,9.300000221E-2,9.730950356E0
3.829529765E0,1.050000079E-3,8.805000782E-2,9.730950356E0
3.831485227E0,1.005000062E-2,8.595000207E-2,9.730950356E0
3.833473847E0,1.005000062E-2,9.300000221E-2,9.726000786E0
3.835462386E0,3.000000026E-3,1.069500074E-1,9.726000786E0
3.837450770E0,2.205000073E-2,1.069500074E-1,9.739950180E0
3.839439078E0,6.000000052E-3,9.795000404E-2,9.736050606E0
3.841427693E0,1.995000057E-2,9.300000221E-2,9.757050514E0
3.843416001E0,1.800000109E-2,8.805000782E-2,9.795000076E0
3.845404492E0,1.800000109E-2,8.805000782E-2,9.714000702E0
3.847392876E0,2.505000122E-2,7.605000585E-2,9.697050095E0
3.849381184E0,2.205000073E-2,8.805000782E-2,9.670950890E0
3.851369799E0,2.700000070E-2,8.100000024E-2,9.724050522E0
3.853358338E0,1.305000018E-2,7.605000585E-2,9.726000786E0
3.855346722E0,1.995000057E-2,8.805000782E-2,9.700050354E0
3.857335261E0,2.505000122E-2,7.095000148E-2,9.700050354E0
3.859323569E0,2.700000070E-2,6.599999964E-2,9.700050354E0
3.861311953E0,3.000000119E-2,9.000000358E-2,9.733050346E0
3.863300492E0,2.505000122E-2,8.295000345E-2,9.738000870E0
3.865289107E0,2.205000073E-2,8.595000207E-2,9.730950356E0
3.867277415E0,6.000000052E-3,8.295000345E-2,9.727950096E0
3.869265799E0,2.205000073E-2,8.100000024E-2,9.759000778E0
3.871254415E0,1.005000062E-2,7.800000161E-2,9.742950439E0
3.873242722E0,7.950000465E-3,7.605000585E-2,9.726000786E0
3.875231261E0,1.995000057E-2,8.805000782E-2,9.726000786E0
3.877219646E0,1.005000062E-2,8.805000782E-2,9.726000786E0
3.879208184E0,1.500000060E-2,8.805000782E-2,9.750000000E0
3.881196597E0,1.005000062E-2,8.295000345E-2,9.742950439E0
3.883185135E0,1.995000057E-2,8.295000345E-2,9.724050522E0
3.885173520E0,1.500000060E-2,8.295000345E-2,9.714000702E0
3.887162058E0,1.005000062E-2,9.300000221E-2,9.721050262E0
3.889150443E0,1.995000057E-2,7.095000148E-2,9.726000786E0
3.891138751E0,6.000000052E-3,7.605000585E-2,9.739950180E0
3.893127371E0,1.500000060E-2,8.295000345E-2,9.750000000E0
3.895115909E0,1.005000062E-2,8.595000207E-2,9.751950264E0
3.897104217E0,2.205000073E-2,7.800000161E-2,9.757050514E0
3.899092602E0,1.005000062E-2,9.495000541E-2,9.759000778E0
3.901081140E0,0.000000000E0,8.100000024E-2,9.742950439E0
3.903069530E0,7.950000465E-3,9.300000221E-2,9.724050522E0
3.905058068E0,1.050000079E-3,9.000000358E-2,9.727950096E0
3.907046453E0,1.050000079E-3,9.495000541E-2,9.726000786E0
3.909034991E0,1.050000079E-3,9.000000358E-2,9.703950882E0
3.911023376E0,6.000000052E-3,8.100000024E-2,9.694950104E0
3.913011914E0,1.500000060E-2,8.805000782E-2,9.706950188E0
3.915000289E0,6.000000052E-3,8.805000782E-2,9.715950012E0
3.916988828E0,1.005000062E-2,8.295000345E-2,9.703950882E0
3.918977135E0,2.505000122E-2,7.605000585E-2,9.702000618E0
3.920965520E0,1.305000018E-2,8.595000207E-2,9.703950882E0
3.922954135E0,-1.005000062E-2,8.595000207E-2,9.709050179E0
3.924942674E0,7.950000465E-3,8.805000782E-2,9.715950012E0
3.926931068E0,1.500000060E-2,9.000000358E-2,9.727950096E0
3.928919376E0,0.000000000E0,7.395000011E-2,9.745050430E0
3.930907914E0,1.305000018E-2,9.300000221E-2,9.762000084E0
3.932896299E0,1.305000018E-2,1.020000055E-1,9.727950096E0
3.934884838E0,3.000000119E-2,7.800000161E-2,9.733050346E0
3.936873222E0,1.995000057E-2,8.100000024E-2,9.736050606E0
3.938861564E0,1.995000057E-2,9.495000541E-2,9.742950439E0
3.940850179E0,3.705000132E-2,9.300000221E-2,9.757050514E0
3.942838718E0,1.500000060E-2,8.805000782E-2,9.738000870E0
3.944827102E0,2.505000122E-2,7.800000161E-2,9.738000870E0
3.946815641E0,2.505000122E-2,8.595000207E-2,9.739950180E0
3.948803949E0,1.800000109E-2,8.100000024E-2,9.745050430E0
3.950792347E0,1.995000057E-2,8.805000782E-2,9.736050606E0
3.952780886E0,2.205000073E-2,8.595000207E-2,9.724050522E0
3.954769501E0,6.000000052E-3,6.900000572E-2,9.724050522E0
3.956757809E0,1.500000060E-2,6.900000572E-2,9.738000870E0
3.958746193E0,1.500000060E-2,6.405000389E-2,9.724050522E0
3.960734809E0,1.305000018E-2,8.295000345E-2,9.733050346E0
3.962723111E0,6.000000052E-3,7.095000148E-2,9.726000786E0
3.964711650E0,-3.000000026E-3,6.599999964E-2,9.703950882E0
3.966700034E0,7.950000465E-3,7.605000585E-2,9.715950012E0
3.968688573E0,1.050000079E-3,6.195000187E-2,9.730950356E0
3.970676958E0,-7.950000465E-3,6.195000187E-2,9.724050522E0
3.972665496E0,7.950000465E-3,6.599999964E-2,9.724050522E0
3.974653876E0,-4.950000439E-3,6.405000389E-2,9.727950096E0
3.976642414E0,3.000000026E-3,6.599999964E-2,9.738000870E0
3.978630799E0,1.005000062E-2,7.095000148E-2,9.721050262E0
3.980619106E0,6.000000052E-3,7.395000011E-2,9.733050346E0
3.982607645E0,3.000000026E-3,5.895000324E-2,9.726000786E0
3.984596260E0,1.005000062E-2,5.700000376E-2,9.715950012E0
3.986584578E0,1.005000062E-2,4.995000362E-2,9.712050438E0
3.988572963E0,3.000000026E-3,6.900000572E-2,9.712050438E0
3.990561501E0,-3.000000026E-3,5.400000140E-2,9.730950356E0
3.992549886E0,-4.950000439E-3,5.400000140E-2,9.702000618E0
3.994538424E0,7.950000465E-3,5.700000376E-2,9.691950798E0
3.996526809E0,7.950000465E-3,5.895000324E-2,9.727950096E0
3.998515337E0,-3.000000026E-3,5.700000376E-2,9.706950188E0
4.000503722E0,-4.950000439E-3,4.995000362E-2,9.721050262E0
4.002492260E0,3.000000026E-3,5.895000324E-2,9.718950272E0
4.004480645E0,1.800000109E-2,6.599999964E-2,9.706950188E0
